"postId","title","description","location","salary","experience","typeOfWork","companyId","companyName","cityName","industryNames","createDate","expireDate","logo"
"11c6c272-1391-11f0-8a60-0a0027000011","Kỹ sư Thiết kế Hệ thống Năng lượng Bền vững","Phát triển các giải pháp năng lượng tái tạo, tập trung vào hệ thống pin mặt trời. Lập bản vẽ kỹ thuật chi tiết, tối ưu hóa bố trí và hiệu suất hệ thống. Đánh giá tính khả thi của các thiết kế, đảm bảo tuân thủ tiêu chuẩn môi trường. Hỗ trợ triển khai dự án, phối hợp với đội thi công để hoàn thành đúng tiến độ. Cam kết mang lại các giải pháp năng lượng bền vững, tiết kiệm chi phí lâu dài.","Tầng 4 tòa nhà Youngjin E&C Hải Phòng KCN Tràng Duệ, Phường Lê Lợi, Quận An Dương, Thành phố Hải Phòng","27000000","3 năm","Toàn thời gian","b74dc3fe-c48e-47d3-bdcc-65cf005f7a3e","CÔNG TY TNHH LG CNS VIỆT NAM","Hải Phòng","Cơ khí/Điện - điện tử | IT phần cứng","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743515492/jkMAlgQm5lFqdCyFLoDEaN73aK2m8tsV_1739529025____7c4c1881c21831397e294ebc1c07e13b_dpgsrn.jpg"
"11c6c3a4-1391-11f0-8a60-0a0027000011","Kỹ thuật viên Sửa chữa Hệ thống Điện Gia đình","Khắc phục các sự cố điện trong các hộ gia đình, từ dây điện đến thiết bị tiêu dùng. Kiểm tra và thay thế các linh kiện hỏng, đảm bảo an toàn và hiệu quả sử dụng. Hỗ trợ lắp đặt thiết bị điện mới, tư vấn giải pháp tiết kiệm năng lượng. Lập báo cáo công việc chi tiết, cung cấp thông tin rõ ràng cho khách hàng. Tuân thủ các quy định an toàn điện, đảm bảo sự hài lòng và an tâm của khách hàng.","Tầng 4 tòa nhà Youngjin E&C Hải Phòng KCN Tràng Duệ, Phường Lê Lợi, Quận An Dương, Thành phố Hải Phòng","13000000","1 năm","Toàn thời gian","b74dc3fe-c48e-47d3-bdcc-65cf005f7a3e","CÔNG TY TNHH LG CNS VIỆT NAM","Hải Phòng","Cơ khí/Điện - điện tử | IT phần cứng","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743515492/jkMAlgQm5lFqdCyFLoDEaN73aK2m8tsV_1739529025____7c4c1881c21831397e294ebc1c07e13b_dpgsrn.jpg"
"11c6c4d4-1391-11f0-8a60-0a0027000011","Kỹ sư Thiết kế Thiết bị Điện tử Y tế","Phát triển các thiết bị điện tử y tế tiên tiến, đáp ứng nhu cầu chăm sóc sức khỏe. Kiểm tra và hiệu chỉnh máy móc để đảm bảo độ chính xác và an toàn. Hỗ trợ bảo trì thiết bị, cung cấp giải pháp kỹ thuật kịp thời. Soạn thảo tài liệu kỹ thuật chi tiết, tuân thủ các tiêu chuẩn y khoa nghiêm ngặt. Đảm bảo các thiết bị vận hành ổn định, góp phần nâng cao chất lượng dịch vụ y tế.","Tầng 4 tòa nhà Youngjin E&C Hải Phòng KCN Tràng Duệ, Phường Lê Lợi, Quận An Dương, Thành phố Hải Phòng","28000000","3 năm","Toàn thời gian","b74dc3fe-c48e-47d3-bdcc-65cf005f7a3e","CÔNG TY TNHH LG CNS VIỆT NAM","Hải Phòng","Cơ khí/Điện - điện tử | IT phần cứng","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743515492/jkMAlgQm5lFqdCyFLoDEaN73aK2m8tsV_1739529025____7c4c1881c21831397e294ebc1c07e13b_dpgsrn.jpg"
"11c6c5f0-1391-11f0-8a60-0a0027000011","Kỹ thuật viên Triển khai Thiết bị Điện tử Công nghiệp","Thực hiện lắp đặt các thiết bị điện tử công nghiệp với độ chính xác cao. Kết nối và kiểm tra mạch điện tử, đảm bảo hệ thống vận hành ổn định. Hỗ trợ kỹ sư trong việc triển khai dự án, tuân thủ tiến độ và chất lượng. Lập báo cáo lắp đặt chi tiết, đề xuất các cải tiến kỹ thuật. Đảm bảo an toàn lao động trong mọi hoạt động, giảm thiểu rủi ro kỹ thuật.","Tầng 4 tòa nhà Youngjin E&C Hải Phòng KCN Tràng Duệ, Phường Lê Lợi, Quận An Dương, Thành phố Hải Phòng","14000000","1 năm","Toàn thời gian","b74dc3fe-c48e-47d3-bdcc-65cf005f7a3e","CÔNG TY TNHH LG CNS VIỆT NAM","Hải Phòng","Cơ khí/Điện - điện tử | IT phần cứng","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743515492/jkMAlgQm5lFqdCyFLoDEaN73aK2m8tsV_1739529025____7c4c1881c21831397e294ebc1c07e13b_dpgsrn.jpg"
"11c6c77d-1391-11f0-8a60-0a0027000011","Kỹ Sư Thiết Kế Hệ Thống Điện Nhẹ","Thiết kế hệ thống điện nhẹ cho tòa nhà. Lên bản vẽ mạng và camera. Kiểm tra tính khả thi. Hỗ trợ đội thi công. Đảm bảo tiêu chuẩn kỹ thuật.","Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên","23000000","2 năm","Toàn thời gian","d340d25a-1ce7-4c7e-b2a2-cbcba1bba0e8","CÔNG TY TNHH INDES MACHINERY VIỆT NAM","Hưng Yên","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744167951/156493-cover-app_omj35a.png"
"11c6c98f-1391-11f0-8a60-0a0027000011","Chuyên viên Bảo dưỡng Hệ thống Điện Nhà máy","Thực hiện bảo dưỡng định kỳ hệ thống điện trong các nhà máy sản xuất, đảm bảo vận hành liên tục. Kiểm tra và đánh giá tình trạng thiết bị để phát hiện sớm các rủi ro tiềm ẩn. Khắc phục sự cố điện nhanh chóng, giảm thiểu thời gian gián đoạn sản xuất. Lập báo cáo bảo dưỡng chi tiết, đề xuất giải pháp nâng cao hiệu suất. Tuân thủ nghiêm ngặt các tiêu chuẩn an toàn lao động trong mọi hoạt động.","Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên","15000000","1 năm","Toàn thời gian","d340d25a-1ce7-4c7e-b2a2-cbcba1bba0e8","CÔNG TY TNHH INDES MACHINERY VIỆT NAM","Hưng Yên","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744167951/156493-cover-app_omj35a.png"
"11c6cb8b-1391-11f0-8a60-0a0027000011","Kỹ sư Thiết kế Điện tử Công nghiệp","Phát triển các mạch điện tử chuyên dụng cho máy móc và thiết bị công nghiệp hiện đại. Lập trình hệ thống điều khiển để tối ưu hóa hiệu suất và độ chính xác của thiết bị. Thực hiện kiểm tra và đánh giá hiệu quả sản phẩm trước khi triển khai. Hỗ trợ các dự án tích hợp hệ thống, đảm bảo tiến độ và chất lượng. Cam kết các thiết kế đáp ứng tiêu chuẩn kỹ thuật và an toàn quốc tế.","Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên","27000000","3 năm","Toàn thời gian","d340d25a-1ce7-4c7e-b2a2-cbcba1bba0e8","CÔNG TY TNHH INDES MACHINERY VIỆT NAM","Hưng Yên","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744167951/156493-cover-app_omj35a.png"
"11c6cd22-1391-11f0-8a60-0a0027000011","Kỹ thuật viên Bảo trì Thiết bị Gia dụng","Chẩn đoán và sửa chữa các thiết bị điện tử gia đình như tivi, tủ lạnh, máy giặt. Kiểm tra và thay thế linh kiện hỏng, đảm bảo thiết bị hoạt động ổn định. Tư vấn khách hàng về cách sử dụng và bảo quản thiết bị để kéo dài tuổi thọ. Lập báo cáo công việc chi tiết, ghi nhận tình trạng sửa chữa và phản hồi. Đảm bảo dịch vụ chất lượng cao, mang lại sự hài lòng cho khách hàng.","Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên","13000000","1 năm","Toàn thời gian","d340d25a-1ce7-4c7e-b2a2-cbcba1bba0e8","CÔNG TY TNHH INDES MACHINERY VIỆT NAM","Hưng Yên","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744167951/156493-cover-app_omj35a.png"
"11c6ce58-1391-11f0-8a60-0a0027000011","Chuyên gia Quản lý Dự án Hệ thống Điện","Lập kế hoạch và giám sát các dự án lắp đặt hệ thống điện cho công trình quy mô lớn. Phân bổ nguồn lực hiệu quả, đảm bảo tiến độ và ngân sách được kiểm soát chặt chẽ. Kiểm tra chất lượng thi công, phối hợp với đội kỹ thuật để giải quyết vấn đề phát sinh. Lập báo cáo tiến độ chi tiết, cung cấp thông tin rõ ràng cho các bên liên quan. Cam kết hoàn thành dự án đúng hạn, đáp ứng tiêu chuẩn an toàn và kỹ thuật.","Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên","28000000","3 năm","Toàn thời gian","d340d25a-1ce7-4c7e-b2a2-cbcba1bba0e8","CÔNG TY TNHH INDES MACHINERY VIỆT NAM","Hưng Yên","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744167951/156493-cover-app_omj35a.png"
"11c6cfb4-1391-11f0-8a60-0a0027000011","Kỹ thuật viên Triển khai Hệ thống Điện Mặt trời","Thực hiện lắp đặt các hệ thống pin năng lượng mặt trời cho nhà ở và công nghiệp. Kết nối và cấu hình inverter, kiểm tra hiệu suất hệ thống để đảm bảo vận hành tối ưu. Hỗ trợ khách hàng với các giải pháp kỹ thuật, tư vấn sử dụng năng lượng hiệu quả. Lập báo cáo công việc, phân tích dữ liệu vận hành để đề xuất cải tiến. Đảm bảo an toàn trong mọi quy trình lắp đặt, tuân thủ tiêu chuẩn kỹ thuật.","Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên","14000000","1 năm","Toàn thời gian","d340d25a-1ce7-4c7e-b2a2-cbcba1bba0e8","CÔNG TY TNHH INDES MACHINERY VIỆT NAM","Hưng Yên","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744167951/156493-cover-app_omj35a.png"
"11c6d0df-1391-11f0-8a60-0a0027000011","Kỹ sư Thiết kế Hạ tầng Điện Cao ốc","Phát triển bản vẽ kỹ thuật chi tiết cho hệ thống điện của các tòa nhà thương mại và dân cư. Tối ưu hóa phân bố điện năng, đảm bảo hiệu quả và tiết kiệm năng lượng. Phối hợp với đội thi công để triển khai thiết kế chính xác, đúng tiến độ. Kiểm tra tính an toàn của hệ thống, đảm bảo tuân thủ các quy chuẩn kỹ thuật. Cam kết mang lại giải pháp điện bền vững, đáp ứng nhu cầu sử dụng lâu dài.","Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên","26000000","3 năm","Toàn thời gian","d340d25a-1ce7-4c7e-b2a2-cbcba1bba0e8","CÔNG TY TNHH INDES MACHINERY VIỆT NAM","Hưng Yên","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744167951/156493-cover-app_omj35a.png"
"11c6d248-1391-11f0-8a60-0a0027000011","Chuyên viên Bảo dưỡng Thiết bị Y tế","Thực hiện bảo trì định kỳ các thiết bị điện tử trong bệnh viện, như máy chụp X-quang, máy siêu âm. Kiểm tra và khắc phục sự cố kỹ thuật, đảm bảo thiết bị hoạt động ổn định. Hỗ trợ kỹ sư trong việc hiệu chỉnh máy móc để đạt độ chính xác cao. Lập báo cáo bảo dưỡng chi tiết, tuân thủ các tiêu chuẩn y khoa nghiêm ngặt. Đảm bảo thiết bị luôn sẵn sàng, góp phần nâng cao chất lượng dịch vụ y tế.","Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên","15000000","1 năm","Toàn thời gian","d340d25a-1ce7-4c7e-b2a2-cbcba1bba0e8","CÔNG TY TNHH INDES MACHINERY VIỆT NAM","Hưng Yên","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744167951/156493-cover-app_omj35a.png"
"11c6d409-1391-11f0-8a60-0a0027000011","Kỹ sư Phát triển Vi điều khiển Công nghiệp","Lập trình vi điều khiển để điều khiển các thiết bị công nghiệp với độ chính xác cao. Thiết kế mạch giao tiếp, tích hợp hệ thống để tối ưu hóa hiệu suất. Kiểm tra và tinh chỉnh mã nguồn, đảm bảo tính ổn định và đáng tin cậy. Hỗ trợ đội sản xuất trong việc chế tạo mẫu thử nghiệm và triển khai. Cam kết các giải pháp điều khiển đáp ứng tiêu chuẩn kỹ thuật tiên tiến.","Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên","24000000","2 năm","Toàn thời gian","d340d25a-1ce7-4c7e-b2a2-cbcba1bba0e8","CÔNG TY TNHH INDES MACHINERY VIỆT NAM","Hưng Yên","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744167951/156493-cover-app_omj35a.png"
"11c6d5c4-1391-11f0-8a60-0a0027000011","Kỹ Sư Cơ Điện, Cấp Thoát Nước","- Triển khai vẽ  - Tư vấn thiết kế  - Kiểm tra, đo đạc thông số, giám sát hiện trường  - Hoàn công, bóc tách khối lượng thanh quyết toán  - Am hiểu về các thiết bị, chủng loại, xuất xứ thông dụng trên thị trường","Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên","14000000","1 năm","Toàn thời gian","d340d25a-1ce7-4c7e-b2a2-cbcba1bba0e8","CÔNG TY TNHH INDES MACHINERY VIỆT NAM","Hưng Yên","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744167951/156493-cover-app_omj35a.png"
"11c6d7f8-1391-11f0-8a60-0a0027000011","Kỹ sư Thiết kế Hạ tầng Điện Nhà máy","Phát triển hệ thống điện công nghiệp cho các nhà máy sản xuất quy mô lớn. Lập bản vẽ phân phối điện năng chi tiết, tối ưu hóa hiệu suất và an toàn. Kiểm tra tính khả thi của thiết kế, đảm bảo tuân thủ các quy chuẩn kỹ thuật. Hỗ trợ triển khai dự án, phối hợp với đội thi công để đạt kết quả tốt nhất. Cam kết mang lại giải pháp điện bền vững, hỗ trợ sản xuất hiệu quả.","Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên","27000000","3 năm","Toàn thời gian","d340d25a-1ce7-4c7e-b2a2-cbcba1bba0e8","CÔNG TY TNHH INDES MACHINERY VIỆT NAM","Hưng Yên","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744167951/156493-cover-app_omj35a.png"
"11c6da09-1391-11f0-8a60-0a0027000011","Kỹ thuật viên Bảo trì Điện Gia đình","Thực hiện bảo dưỡng định kỳ hệ thống điện trong các hộ gia đình, đảm bảo an toàn. Kiểm tra dây điện và thiết bị, thay thế linh kiện hỏng để duy trì hiệu suất. Hỗ trợ sửa chữa các sự cố nhỏ, tư vấn khách hàng về sử dụng điện hiệu quả. Lập báo cáo công việc chi tiết, ghi nhận tình trạng hệ thống. Cam kết mang lại sự an tâm và hài lòng cho khách hàng.","Thôn Trung Hòa, Xã Trung Hòa, Huyện Yên Mỹ, Tỉnh Hưng Yên","13000000","1 năm","Toàn thời gian","d340d25a-1ce7-4c7e-b2a2-cbcba1bba0e8","CÔNG TY TNHH INDES MACHINERY VIỆT NAM","Hưng Yên","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1744167951/156493-cover-app_omj35a.png"
"11c6dbcb-1391-11f0-8a60-0a0027000011","Kỹ sư Phát triển Thiết bị IoT Thông minh","Thiết kế các thiết bị IoT tiên tiến, tích hợp công nghệ kết nối không dây. Lập trình giao tiếp dữ liệu để đảm bảo hiệu suất và bảo mật hệ thống. Kiểm tra và tối ưu hóa thiết bị, đảm bảo khả năng hoạt động liên tục. Hỗ trợ triển khai các dự án IoT, phối hợp với các nhóm kỹ thuật. Cam kết mang lại các giải pháp thông minh, nâng cao trải nghiệm người dùng.","Số 15 Phố Lưu Quang Vũ Tổ 26, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội","28000000","3 năm","Toàn thời gian","36164f7d-1ae4-4933-895e-301c52697f9b","CÔNG TY TNHH THIẾT BỊ PHỤ TÙNG AN PHÁT","Hà Nội","Cơ khí/Điện - điện tử | Hệ thống nhúng và IOT","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743843972/logo_ap_moi_pxgxad.png"
"11c6de0a-1391-11f0-8a60-0a0027000011","Kỹ thuật viên Triển khai Hệ thống Giám sát An ninh","Lắp đặt và cấu hình các hệ thống camera giám sát cho công trình và văn phòng. Thi công đường dây và kiểm tra kết nối, đảm bảo hệ thống vận hành mượt mà. Hỗ trợ khách hàng trong việc sử dụng và bảo trì hệ thống camera. Lập báo cáo lắp đặt chi tiết, đề xuất cải tiến kỹ thuật. Đảm bảo chất lượng hệ thống, đáp ứng yêu cầu an ninh cao nhất.","Số 15 Phố Lưu Quang Vũ Tổ 26, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội","14000000","1 năm","Toàn thời gian","36164f7d-1ae4-4933-895e-301c52697f9b","CÔNG TY TNHH THIẾT BỊ PHỤ TÙNG AN PHÁT","Hà Nội","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743843972/logo_ap_moi_pxgxad.png"
"11c6e01e-1391-11f0-8a60-0a0027000011","Kỹ sư Thiết kế Hệ thống Điện Thông minh","Phát triển các thiết bị điện thông minh cho nhà ở, như đèn tự động, ổ cắm thông minh. Thiết kế mạch và lập trình điều khiển để tích hợp công nghệ hiện đại. Kiểm tra tính khả thi và hiệu suất của thiết bị trước khi sản xuất. Hỗ trợ đội sản xuất trong việc chế tạo mẫu thử nghiệm. Cam kết mang lại các giải pháp điện tiên tiến, tiết kiệm năng lượng.","Số 15 Phố Lưu Quang Vũ Tổ 26, Phường Trung Hoà, Quận Cầu Giấy, Thành phố Hà Nội","27000000","3 năm","Toàn thời gian","36164f7d-1ae4-4933-895e-301c52697f9b","CÔNG TY TNHH THIẾT BỊ PHỤ TÙNG AN PHÁT","Hà Nội","Cơ khí/Điện - điện tử","2025-04-01T08:00","2025-11-15T00:00","https://res.cloudinary.com/ddqygrb0g/image/upload/v1743843972/logo_ap_moi_pxgxad.png"
